Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
Madagascar,MDG,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,1.50215208,1.537313433,1.460369881,1.45875,1.590854392,1.542274855,1.55002592,1.546218487,1.507246377,1.351242983,1.316573557,1.4881933,1.523857527,1.670689193,1.637145749,1.880209574,2.307199316,2.419852035,2.927239119,2.768918527,2.978453739,,,1.873156342,1.780054933,1.551935381,1.429040137,1.347183426,1.210865332,1.231511045,1.296349058,0.769921868,1.122324017,0.926473487,0.85988797,1.237634442,1.481912359,1.348927492,1.210229217,1.217513909,1.435847602,1.313161574,1.324757325,1.248226672,1.072093853,0.977546063,1.115867352,1.097115211,0.8300477,0.652043562,0.727707094,0.691911721,0.677983716,0.652799414,0.605143776,0.594344341,0.58529122,
Maldives,MDV,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Middle East & North Africa,MEA,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,4.802380832,5.022532645,5.407562212,4.820345234,5.194946627,5.921927873,6.097636177,7.186664297,8.350979503,9.448156759,10.06759925,8.773581237,8.06471435,8.89528489,10.66500872,,,11.77074065,11.77653464,9.518895907,8.630635496,10.35543789,11.63030998,10.31452086,10.37943821,9.558425155,6.715439284,8.734122329,8.790720021,7.618359657,,12.7312881,9.461240576,8.021575282,7.474952377,6.489963723,5.954940445,6.435822756,7.054760087,6.185851225,5.972439146,5.955045653,5.658916631,5.323832422,4.905568958,4.522314924,4.544297056,4.449441919,4.173763906,5.086380055,4.78574196,4.593630189,4.752692903,5.310254184,5.784493555,6.703155405,5.554965934,5.723823065,
Mexico,MEX,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,0.673508659,0.651780326,0.689655172,0.718685832,0.677506775,0.591269841,0.576379066,0.545217107,0.548510764,0.600160043,0.497411659,0.48765558,0.536568089,0.544217687,0.565744137,0.57358422,0.598103574,0.534256205,0.504834431,0.505297474,0.416107383,0.513301014,0.495419418,0.522866314,0.65981906,0.676313139,0.634622463,0.580341889,0.536145374,0.517255829,0.505211815,0.50866672,0.550060871,0.577217004,0.686549403,0.598578132,0.621045463,0.597237799,0.589285946,0.605107602,0.572171509,0.569290272,0.536440188,0.454961844,0.406363453,0.418765783,0.422933617,0.458221852,0.448540527,0.542546695,0.561034916,0.5525493,0.588133033,0.621056023,0.667203582,0.671678249,0.575249477,0.501742892,
Marshall Islands,MHL,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Middle income,MIC,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,2.06669851,2.403742158,2.785841317,2.786696212,3.15510455,2.973898815,3.06548331,3.142940487,3.271682697,3.341001817,3.344657622,3.152665993,2.818637891,3.311909711,3.956228184,3.975312462,3.848769009,3.528952264,2.902196534,2.671136187,2.887532709,2.959482161,3.100392865,2.909918372,2.949406271,3.056711083,3.11885095,3.025023189,2.826866206,2.582920889,2.299036662,2.602686094,2.416915412,2.362027209,2.24737042,2.168354771,2.158276234,2.014113475,2.078980395,1.978870153,2.057759284,2.093571654,2.033214347,1.982209991,1.957791156,1.966197189,1.941409849,1.960699896,2.152328,1.981369562,1.904863996,1.94970995,1.991341955,1.996624381,2.032322993,2.045365162,1.992150711,
"Macedonia, FYR",MKD,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.813676742,2.128246944,2.098239761,1.713820606,1.85082146,6.100395628,2.645597519,2.341701159,2.380104071,2.029263306,1.836537687,1.950069695,1.742340869,1.688164562,1.382154611,1.2621871,1.225317984,1.169437189,1.092961627,0.994696985,0.944628686,0.982591846,
Mali,MLI,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,2.702247191,2.891304348,2.64691358,2.868778281,2.519911504,2.408033827,2.403846154,1.990811639,2.175516224,2.228047182,1.916167665,2.375565611,2.655808903,2.86591607,3.166023166,2.911534155,3.129584352,3.213957759,2.966101695,2.079295607,1.960761961,2.106794957,1.983660086,1.972607414,2.142416326,2.026768941,2.116786114,2.213468102,2.11201131,1.956494183,,,1.563793465,1.438026266,1.497017082,1.428410594,1.496852238,1.404632311,1.492289928,1.644980429,1.487274536,1.539425401,1.581382079,1.553915944,1.575750036,1.568029686,1.544733015,1.635669871,1.611188547,1.561530085,1.512687668,1.439598428,1.405798549,1.820027543,2.360080021,2.583124344,3.054093748,
Malta,MLT,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,1.276251034,1.269183826,1.456257769,1.221066731,1.108184837,0.914918012,0.871119892,0.973183399,1.001961048,1.024059115,0.842358248,0.874812369,0.824691194,0.731471858,0.683654672,0.625517296,0.666917513,0.635846119,0.630122887,0.670530023,0.821184982,0.655095742,0.621208847,0.624147757,0.693152194,0.671913826,0.588014977,0.542406442,0.530128207,0.503817872,0.503586239,0.542674401,0.531739045,
Myanmar,MMR,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,6.123460499,5.690711462,6.847140605,6.022345647,6.695620821,6.12557941,5.201798523,5.023197176,5.31042885,5.601945003,5.651225399,5.451640392,5.113945578,4.021087451,3.774971248,3.793706931,4.039773111,3.921383648,3.557580732,3.422129555,3.456820355,3.218260665,3.070369107,2.923671101,2.978263587,2.879142102,1.972400943,2.140852275,2.959106733,3.39589051,3.171004593,3.354517933,3.523108562,3.541121128,3.684832379,3.493427864,2.665387237,2.314235024,1.994537328,2.305365236,1.800056475,1.298878895,1.924357128,1.909110094,1.560488054,,,,,,,3.711036796,3.809150256,3.5790302,4.077227344,3.737467312,2.483304004,
Middle East & North Africa (excluding high income),MNA,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,4.015597822,4.055952261,4.478359255,3.616997176,4.321062844,5.444056795,5.465955018,5.732238721,6.89847912,7.795307977,8.125309156,7.106466885,5.900810617,5.514925974,8.682100381,10.29800746,10.00971725,9.118413409,8.783858311,5.784175294,5.544309638,7.514578219,7.047527935,6.598322999,6.247549421,6.210595634,5.669015699,5.103013249,4.859678563,3.936194304,,3.828158062,3.919427314,3.309288481,3.536985754,3.325643957,3.257421726,3.441557998,3.47623291,3.210693219,2.707544684,2.923949919,2.903706265,2.816836975,2.626741032,2.503559284,2.91034171,2.746253423,2.704724124,3.134441197,2.91674135,2.779566237,2.805577604,3.021060442,3.210253443,3.346132393,3.154290362,3.303643446,
Montenegro,MNE,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.694363326,2.312811206,1.749738845,1.882940109,1.851789728,1.814347747,1.74896716,1.656463334,1.452262722,1.472271497,1.415247897,1.479169479,1.667098741,
Mongolia,MNG,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.833885088,6.341243447,6.251195081,4.281385375,3.231535125,1.9094372,1.712362705,1.654355581,1.620505926,1.776947369,1.638734822,1.906537546,1.835012306,2.022480608,1.781658408,1.795567211,1.509694317,1.382730063,1.18083389,1.138466842,1.312843456,1.172062802,0.823789238,0.762997242,0.837270239,0.924305617,0.82231149,0.859628081,0.865609772,0.848366033,0.737103434,
Northern Mariana Islands,MNP,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mozambique,MOZ,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,3.833333333,4.280487805,4.924050633,6.232,7.073170732,5.765765766,5.655737705,6.183206107,5.309033281,5.943491423,5.861297539,2.612032085,2.968445425,2.87088387,3.303501712,1.460482346,1.111681671,1.102741392,1.139211666,1.245869391,1.284457907,1.242171239,1.273635642,1.280942211,1.362421115,0.946231881,0.809467272,0.73265355,0.728236393,0.772594665,0.976832667,0.905259876,0.911220984,0.985663728,1.024414123,0.992915987,1.030604391,0.814664612,
Mauritania,MRT,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,5.945895172,5.036762947,4.669586966,4.4897506,3.961136941,3.827926491,3.600512449,2.689066399,2.412423018,2.240861908,2.260154634,2.626341207,2.967260087,1.862440967,2.273637889,2.928006626,4.002379385,2.739387271,3.995271638,3.838134775,3.051555776,2.693645568,,3.496435245,3.985516354,,,3.739087739,3.514905814,3.615569499,3.76787742,4.05740347,,
Mauritius,MUS,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,0.155797101,0.180501931,0.219465649,0.223944875,0.202513966,0.188984881,0.139925373,0.191744731,0.18707483,0.172730614,0.172579099,0.204842932,0.489249166,0.466745029,0.262260128,0.26913735,0.252089136,0.219641353,0.197969543,0.194038477,0.219642297,0.290016229,0.346095335,0.367421786,0.354424073,0.330254202,0.333145558,0.332825601,0.293390184,0.234078893,0.202814818,0.208135283,0.200718896,0.194580035,0.19627038,0.187102181,0.166217083,0.167769105,0.160651037,0.149284011,0.161601948,0.173363319,0.153056279,0.155654915,0.145563751,0.194496325,0.156199944,0.183007216,0.187960487,0.180650269,
Malawi,MWI,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,0.70199778,0.645792564,0.716937355,0.695430346,0.667962357,0.641145638,0.581516871,0.602199944,1.06043956,0.96695558,1.526807627,1.373366013,1.689903846,2.694517297,4.065934066,4.293105164,3.111181301,2.286964902,1.816410328,1.559534965,1.751118309,2.095467783,1.828806427,1.511308113,1.497070871,1.308605692,1.075730104,1.402486043,1.262975393,1.421880068,0.790559174,0.883468121,0.991556075,0.813639842,0.811014471,0.672638829,0.738822048,0.423822865,0.40879246,0.631868059,1.045261359,0.777651094,0.757951846,0.835636994,0.949704479,0.718201024,0.659728504,0.000806728,1.191745745,0.829028579,0.631971632,0.65727463,0.77018156,
Malaysia,MYS,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,2.676440505,2.232909653,2.187040966,2.420614263,3.163551973,4.011049724,4.728255222,4.497029297,4.453163315,3.922267784,5.16527179,5.372443072,4.978902954,3.872242696,4.182343162,4.724162637,3.980772654,4.85466914,3.7111334,3.670515251,4.230134314,5.785152657,5.367615334,4.423371756,3.752357008,3.451658707,3.223733832,4.147499538,2.426112374,2.623701691,2.555403465,3.199283621,2.986421736,2.875245363,2.847115281,2.751345107,2.400564375,2.085558651,1.605335348,2.10148156,1.634675548,2.084922812,2.219131397,2.614806731,2.263061968,2.173929041,2.007597401,2.05143235,1.911425302,1.960280954,1.511381316,1.574912831,1.433407602,1.520595633,1.455113368,1.528863122,1.406366859,1.125453052,
North America,NAC,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,8.307778365,8.462083113,8.62328422,8.148429359,7.429778461,6.91789588,7.699352872,8.621858853,8.431104427,7.847306716,7.274250524,6.289963558,5.926633699,5.345793872,5.358902522,5.068082454,4.668784105,4.679818559,4.515421988,4.513628791,4.677663695,5.109039896,6.171438683,5.704676442,5.583308836,5.809782561,5.984107066,5.756779995,5.415275534,5.218841937,4.978394553,4.33137831,4.433304152,4.13300704,3.776741177,3.486194315,3.210543933,3.071491404,2.903147922,2.799389077,2.811225069,2.827199336,3.11207074,3.428025963,3.579555462,3.620126646,3.575625024,3.602794069,3.937080865,4.354083196,4.328033669,4.233841634,3.922403165,3.551393679,3.265384803,3.12054068,3.067015703,3.000342987,
Namibia,NAM,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.615254952,4.25041876,2.464523758,1.751233873,1.947898631,1.903604024,2.301355143,2.321837245,3.124033069,2.706732799,3.00874088,2.617845379,2.62506065,2.527629619,2.645144344,2.501177826,2.610424557,3.13723952,3.374371792,3.514743975,3.574588955,3.166542591,3.065596199,4.204119059,4.483156105,3.848868094,3.382266979,
New Caledonia,NCL,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Niger,NER,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,0.870842572,0.821773855,0.936634349,0.928173719,0.839124549,0.671391272,0.631753948,0.633484163,0.685198661,0.727756892,0.743835616,0.769503546,0.635210396,,,,,,,1.232371998,0.970976253,0.861401471,0.932594645,1.06122449,1.166908096,1.164610816,1.320159783,0.963347955,0.931763627,1.09118661,0.973526823,,,0.992538603,0.982009828,1.169691609,1.309803255,2.144356984,1.383215681,1.765856205,,2.243157126,2.674758425,
Nigeria,NGA,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,0.695833333,0.849453322,1.096979332,1.103190767,1.233704293,1.401452035,1.101150952,5.80820061,9.15913829,10.31695788,5.279250126,4.392119822,5.390268879,5.478468118,4.344011426,8.124068441,5.791397834,6.02411791,5.326047763,4.322334079,3.29560374,2.77007205,2.267201692,2.219841303,1.556794834,1.436786264,1.311553647,0.769793676,0.884351296,0.579894648,0.833115306,0.773691292,0.564010709,0.933218302,0.781452288,0.483558767,0.406177812,0.435835755,0.548312393,0.85541563,0.794728867,1.292833438,1.517184604,0.868306853,0.728541184,0.600638304,0.533693958,0.583546726,0.77645694,0.887702091,0.539231122,0.579227031,0.502541129,0.469695305,0.414718777,0.417636538,0.432947785,0.411707322,
Nicaragua,NIC,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,1.45964543,1.377015319,1.584260556,1.505737379,1.867290198,1.42056717,1.453413169,1.746094143,2.06736427,2.46546314,3.221945732,3.104786546,3.346180419,4.335591113,,,,,,,,,,4.00221576,2.632753235,2.102325581,1.18950041,1.102820307,0.949704913,0.894669832,0.735362192,0.719492825,0.782751441,0.683524521,0.865165582,0.860737429,0.730793275,0.700404064,0.551254649,0.531726908,0.502059513,0.502751924,0.505471711,0.52641184,0.665903207,0.678613781,0.685092233,0.776082633,0.642580039,0.609922666,
Netherlands,NLD,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,3.703901797,4.087283879,4.12277525,4.010834482,3.932652684,3.571290331,3.370284285,3.523335806,3.25633492,3.228928603,2.866235554,2.838829535,2.81854,2.70299725,2.653471661,2.843860129,2.688909449,2.954457522,2.747070531,2.840232828,2.784298566,2.863119442,3.14147059,2.848584745,2.861724417,2.768218121,2.725119786,2.713467178,2.610909468,2.517403906,2.369019885,2.248531531,2.213002596,2.027829408,1.913060975,1.794240505,1.756607736,1.659273183,1.580648061,1.589825426,1.446633383,1.453546915,1.445699806,1.461303291,1.441389169,1.409984073,1.406220866,1.367727628,1.321728573,1.414159407,1.341542203,1.303254325,1.250348749,1.179934676,1.17464646,1.143568652,1.173059927,1.225072121,
Norway,NOR,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,3.200435598,3.004204357,3.24151791,3.208427323,3.119163985,3.397936519,3.567959831,3.512562814,3.607843137,3.604252499,3.472839491,3.391504405,3.291465968,3.133605121,3.035535343,3.208430283,3.124029782,3.098176806,2.841318929,2.766545914,2.619018869,2.623972153,2.744592106,2.794971532,2.544434351,2.796000232,2.808417018,2.978324426,2.893089863,2.910157092,2.886226894,2.747487196,2.964700275,2.687349845,2.733137082,2.30749104,2.163074974,2.016079571,2.156737667,2.039105571,1.705831873,1.70454146,2.080591931,1.974854487,1.848785144,1.582299324,1.450901724,1.465576049,1.379148346,1.603491463,1.51651218,1.451804871,1.401587544,1.414037942,1.472246432,1.50424997,1.61955849,1.643375913,
Nepal,NPL,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,0.593019315,0.617910602,0.647556299,0.657680994,0.607236461,0.682172825,0.856261176,0.892143089,0.858464253,0.911205724,1.032075714,0.99205332,1.089453982,1.252924973,1.220614369,1.195827162,1.182850684,1.159182012,1.083790602,1.106543145,1.077154406,1.096609649,1.074689768,1.050552554,0.973315396,0.941485115,0.900716315,0.880707846,0.92705546,0.947369575,0.962150318,1.098334384,1.44764998,1.592251101,1.793292398,1.929161376,1.749109863,1.547393889,1.599971653,1.645447812,1.563665875,1.540651621,1.431832398,1.541860106,1.629341062,1.563735775,1.537289841,1.55275227,
Nauru,NRU,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Zealand,NZL,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,2.69073316,2.485627021,2.309936646,2.198289031,2.472833658,2.355558421,2.639267145,2.623715037,2.727682597,2.566225166,2.632030178,2.316700611,2.183267941,1.973040548,2.0653789,2.084761742,1.936032905,2.115898464,2.209871447,2.159636272,3.022790536,2.729375067,2.582858416,2.43835931,2.377624155,2.364626121,2.367587022,2.407276689,2.078708161,2.149929658,2.327779747,2.256336694,2.069366229,1.899123846,1.82870806,1.815347846,1.781881485,1.703970844,1.695280175,1.619342018,1.576711894,1.472279197,1.384809995,1.350059861,1.254480519,1.211426572,1.311645905,1.2481937,1.246459969,1.337573552,1.317159374,1.234753167,1.189003642,1.120133434,1.138094091,1.111700515,1.136633244,1.158444225,
OECD members,OED,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,6.611077945,6.603180437,6.672203176,6.272643595,5.765681003,5.438794716,5.869527247,6.339337388,6.196354893,5.724589595,5.089809193,4.564829507,4.304580535,3.887405107,3.903915262,3.805446449,3.60237352,3.558539024,3.374955293,3.361179435,3.410359608,3.642236702,4.207039466,4.038552297,4.007275255,4.109779076,3.914935193,3.69996567,3.446397767,3.361876158,3.217959785,2.900700673,2.84585957,2.683955408,2.495389674,2.297614724,2.238913609,2.210007678,2.156954489,2.097827493,2.08843358,2.111368339,2.242630847,2.340780642,2.35692716,2.367151122,2.343548727,2.313838434,2.416085666,2.652978726,2.605504789,2.512806299,2.423944191,2.287709518,2.186155901,2.182416312,2.156595328,2.13090924,
Oman,OMN,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,12.86970424,19.81534091,24.79338843,20.70360598,33.27809997,30.67963361,25.04224757,27.93325589,20.85432979,19.87984174,20.9512342,22.22137229,22.87915985,22.52405557,20.7486214,21.15543679,17.60308657,18.26639789,16.66666667,16.52125529,14.75188039,16.2454572,15.36764094,15.68860347,14.6235303,12.54277105,12.47721488,12.61776644,11.50678234,10.81231422,12.50837914,12.42676782,12.18852617,12.0543521,11.8169807,10.82916943,10.27938623,7.580034247,9.279575152,8.347673367,9.814332746,16.15661612,14.80698078,13.51447636,14.38419682,15.95615342,12.07271965,
Other small states,OSS,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,,6.398745915,,,5.158290352,7.486203467,2.634026693,5.367932937,5.760465924,5.119403415,4.966364382,5.238021064,4.048215178,3.019768251,2.832732342,2.453395101,2.708081391,2.993661923,2.815026661,2.449154773,2.169932994,2.275206038,2.536128424,2.377448205,2.04806394,1.865051259,1.75995608,1.796236703,1.855312782,2.078059568,1.778908903,,,,,,,,
Pakistan,PAK,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,4.312662619,4.097890641,3.655872773,3.648412975,3.865890131,5.904667889,6.730521985,5.404603702,5.103905995,5.512041885,6.158387622,6.735533238,6.865955511,6.210642727,6.090996314,6.321520245,5.889471993,5.547411678,5.503299663,5.453274295,5.523244467,5.710870576,6.375717087,6.643798059,6.659491457,6.922133598,6.991656011,6.971880084,6.785810731,6.532725256,6.522320235,6.570952788,6.698187549,6.427312623,5.923548293,5.820225283,5.628229087,5.346650999,5.163725717,4.508824879,3.969644045,4.063476584,4.191546155,4.088917797,3.961987979,3.866036866,3.675699027,3.430992382,3.139595949,3.071254932,3.071498079,3.133893172,3.292314364,3.267832154,3.32313621,3.414225812,3.371471192,3.495483162,
Panama,PAN,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.840980437,2.110985742,2.084910486,1.256359137,1.228547313,1.083474267,1.198645229,1.192556558,1.11575689,1.085592302,1.170170567,0.951292019,0.974136501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Peru,PER,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,2.508001273,2.644757433,2.42506812,3.31639136,3.340227508,3.098346388,2.843567251,4.703632887,2.35737352,2.387559809,3.506439551,3.619515885,3.630810994,3.925389755,3.932960894,5.216284987,5.676913015,8.214386993,6.199701937,3.35243553,4.55906822,3.984819734,5.112651646,4.845956354,3.35755814,3.870149096,3.349295541,3.411496045,2.185200963,2.19047619,2.682378792,2.019815931,2.507035047,2.746102469,2.47419794,2.635324099,2.502026598,1.996769968,2.016661342,1.930630719,1.716533819,1.683898616,1.484630741,1.465871049,1.382223903,1.604748925,1.469160805,1.303938258,1.236217502,1.524964018,1.466732657,1.380504657,1.483337514,1.633000106,1.58834518,1.725818738,1.320697386,0.977383367,
Philippines,PHL,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,1.778458907,1.702908043,1.808815782,1.855862208,1.70494247,1.549199864,1.651727069,1.739939361,1.867471754,2.090888486,2.156756502,2.069990623,2.336156933,2.813804928,3.558039259,,3.931338341,3.621308988,2.581767219,2.964931071,2.709754707,2.755720962,2.59728795,2.409253354,1.634758933,1.982573359,1.988053613,1.965247142,2.458889214,2.242923397,2.147246667,2.010721068,2.03646157,2.15753564,2.172446587,2.294131535,2.268407676,1.914461376,1.69729338,1.615775846,1.608228536,1.471379346,1.473888551,1.550845408,1.360625259,1.331795165,1.315163383,1.348669321,1.303655755,1.256892587,1.221594318,1.205253409,1.159047142,1.242302831,1.090406546,1.139292372,1.220593365,1.390559083,
Palau,PLW,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Papua New Guinea,PNG,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,0.603585657,1.631258774,1.250088634,1.266449511,1.210309627,1.403083226,1.409638554,,,,1.558878335,1.56493311,1.610783206,1.266286003,1.4965361,2.132570463,1.389543753,1.337911437,1.378644367,1.522521382,1.165351026,1.52869148,1.615910503,1.321185094,1.038931618,0.960373056,0.822407972,0.558461577,0.519582521,0.584725803,0.626047553,0.566389489,0.618506201,0.506424254,0.673114157,0.488587523,0.536343516,0.78059879,0.742821308,0.734075262,0.712357805,0.587754797,0.487510467,
Poland,POL,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,2.652329749,2.913185616,3.245582402,2.902946274,3.055037313,3.015797032,2.941403536,2.762691854,2.592055081,1.81712151,2.612485744,2.251650225,2.230999443,2.469187315,2.273232103,1.955507055,1.967919401,2.031306697,2.019081314,1.901135771,1.830336585,1.905638001,1.900638649,1.908042037,1.873241006,1.92612987,1.920044792,2.001869308,1.751461236,1.797176521,1.833879127,1.78802448,1.79613009,1.769450557,1.897664831,2.139534636,1.951359437,1.956785625,
Pre-demographic dividend,PRE,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,2.104958632,,1.123074613,,4.385363331,5.129709101,3.88164164,3.540696579,3.902214928,3.925698273,4.309190073,5.455791689,4.994237399,4.652543851,4.15609158,3.76028683,3.684784419,3.861905135,2.335766616,2.374453992,2.093693879,1.818635574,1.881364702,2.840448827,,,,2.190433038,1.812050547,2.85352592,1.809009095,1.418790865,1.199382906,1.295563722,1.37467042,2.167672768,1.668194769,1.787416011,1.786829077,1.484147458,1.563667249,1.489771855,1.478967086,1.591007694,1.7924284,2.050367625,1.585421321,1.541394743,1.412779758,1.801628455,1.699961533,1.874240932,1.627706403,1.73442992,
Puerto Rico,PRI,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Korea, Dem. People’s Rep.",PRK,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Portugal,PRT,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,3.38405785,5.147584345,5.596694296,5.238006244,5.444184996,5.049745669,5.101761199,5.91066904,5.962344003,5.480624392,5.479120254,5.735850739,5.377378291,4.607416987,5.74977274,4.098346607,3.122774087,2.741239805,2.772590291,2.686171631,2.683661123,2.651814213,2.6947953,2.528143673,2.464646899,2.441103704,2.536815065,2.461970382,2.496562648,2.499311791,2.437508341,2.423110546,2.390390222,2.365579825,2.226155753,2.260288158,2.120795734,2.040702659,1.883733342,1.888010565,1.862356047,1.912719868,1.938563127,1.885216531,1.965918023,2.047303882,1.949969959,1.818055227,1.836558719,2.03079895,1.980216597,2.002650015,1.912137076,2.089630624,1.790511278,1.787974411,1.742795692,1.73364325,
Paraguay,PRY,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,2.528964466,2.279149681,2.297392114,2.39885422,2.403765761,2.63308768,2.91684506,3.031558995,3.211049587,3.161486049,3.315872291,3.22522547,3.846463133,3.417437229,2.56457242,3.125003564,2.989956507,2.888644655,2.958532318,2.026398262,2.181449221,2.527860183,3.803297575,3.645241799,3.508185177,3.757634843,3.804065638,2.773192333,3.195473445,2.425763756,2.131875856,2.829327005,2.368889977,2.178547665,2.046766371,2.283424569,2.063789937,1.685680307,1.543153715,1.388767852,1.345147171,1.191487115,1.104997432,0.964039277,1.051386001,0.886915495,1.000891719,0.959723278,0.908778402,1.057419013,1.020601044,1.135896857,1.304760184,1.281559113,1.290012225,1.416797258,1.263371812,1.184159316,
West Bank and Gaza,PSE,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pacific island small states,PSS,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,0.187695516,0.21708353,0.248851455,0.218740763,0.242222222,0.300497866,0.396150762,0.507575758,0.873095001,0.938856942,0.862051438,0.919420509,1.251122687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Post-demographic dividend,PST,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,6.76751853,6.736247545,6.809475503,6.402385513,5.887493213,5.548176638,6.000428362,6.473183348,6.319180785,5.828466437,5.130203145,4.588208063,4.319669165,3.862830166,3.866526912,3.765581578,3.564137388,3.528539954,3.360879576,3.365121378,3.43197453,3.68271979,4.235944912,4.060305843,4.039386768,4.152626537,3.928470184,3.702296315,3.445917438,3.379561683,3.231879691,2.893522725,2.85567991,2.689620009,2.505455594,2.303353721,2.243450884,2.224408482,2.175470252,2.110923252,2.106008818,2.136930665,2.272155403,2.372292946,2.396073594,2.416580756,2.394285329,2.36700879,2.475986099,2.710904588,2.669360808,2.575336177,2.48522392,2.34352422,2.235250967,2.23189288,2.205294026,2.177860921,
